gene,lfc,fdr
Dhx36,-0.01818362911714766,0.2924592323031334
Copg1,0.056538517386325204,0.2926717596157796
Gars,0.04705211780171545,0.2926717596157796
Oscp1,-0.05411999530774314,0.2926717596157796
Rap1a,-0.03638758488221813,0.2929265691293041
Supt4a,0.025905917272497664,0.29320219273926695
Suclg1,-0.039924568846814557,0.2938061487810081
Hdac2,-0.037672802738468486,0.2938932020223951
Supt5,0.023118488279059934,0.2938932020223951
Sra1,0.05197331694028215,0.29389437204642327
Crebbp,-0.02622404384518287,0.29644653289302125
Cyb5a,-0.03443267725805721,0.2967564182670379
Guk1,0.08633882389858649,0.2967564182670379
Hba-a2,-0.044462447780132835,0.2967564182670379
Timm9,-0.040782468452313314,0.2967564182670379
Klhdc8a,0.030091213258609043,0.2968289799860154
Erg28,-0.035902530396772436,0.2972230685508502
Snapc1,-0.03733516684946525,0.2972230685508502
R3hdm2,-0.004021044678480384,0.2976581963896285
Ptpn11,-0.032033539343592515,0.2976681751698363
Zfp622,-0.03011272644900706,0.2977097963971955
Crip2,-0.04996410102088522,0.2981922088333738
Lipc,0.03298030108309789,0.2981922088333738
Ranbp6,0.011501011833458946,0.2982475063786955
Sgcd,-0.0036730825618475627,0.29825804153873714
Cdc73,-0.04120652523592838,0.29830009247094685
Mbd5,0.037138228336133366,0.29847775202013266
Rpl29,0.006414471902987273,0.29906709251819097
Comtd1,0.02030002556497615,0.2993601948202466
Inafm1,0.032740672101275625,0.2993601948202466
Ppa2,0.042857321460940706,0.2997897206422476
Rasgef1a,-0.03401251274334166,0.2997897206422476
Uqcc1,0.043489349860486665,0.2997897206422476
Mcfd2,-0.030460072777188235,0.2999906613589961
Eif3h,-0.07281996827370585,0.301664079157577
Impad1,0.03458260223840223,0.30184463756552055
Atp6v0d1,0.051648697125927234,0.3018865607863522
Sar1b,0.04245275073283075,0.3018865607863522
Nptxr,-0.03211134182914083,0.30328014645001744
Mtx2,0.049150616809903985,0.303338267015336
Susd4,0.01604369283320714,0.303338267015336
Abr,-0.082507272367355,0.3053730073269144
Papola,0.040064537727798666,0.3053730073269144
1700016D06Rik,-0.015849392493324316,0.3061752950719892
Ankrd11,-0.03994195731651459,0.30654168422139605
Mrpl35,0.03162895996317239,0.3066376013760013
Preb,0.03238711116208885,0.3066376013760013
Mprip,-0.04717309667233671,0.3076964323725897
Eif5a,-0.044955610852134065,0.30942040844463836
Eloc,0.030704941243721973,0.30947576381952074
Ifi27,-0.03561650751258755,0.30990825146129963
Rbfa,0.03937222370480492,0.30990825146129963
Erc2,0.10771945782936698,0.31228378684161634
Rtf1,-0.04555357833102883,0.31228378684161634
Wdr48,-0.03263381998669364,0.3124491689395237
Csnk1d,0.04335320397813022,0.31250582451143316
Itpr1,0.03195946453756504,0.31250582451143316
Morf4l1,0.06368509153235458,0.31257618559037414
Scn8a,0.012203100678986528,0.3148496270394209
Fgf14,-0.07078545251178076,0.31596683361338085
Apbb1,-0.041816380923437535,0.31619824879893493
C1qtnf4,-0.025479757104609008,0.3173540535603981
Pde4dip,-0.015082751151312385,0.3173540535603981
Psap,-0.06363638661804838,0.3173540535603981
Pianp,0.01803960826398235,0.31778026990924585
Fam32a,-0.03917210217492628,0.3187778622501012
Lmbrd1,0.03912181923768687,0.3187778622501012
Ndfip1,0.05008850233921275,0.3187778622501012
Rab1b,0.013404208314749394,0.3187778622501012
Gm20498,0.054953616970648544,0.31896273391686336
Mllt10,-0.021456647186212888,0.32067321382698316
Selenos,-0.040608288648794566,0.3207691122177836
Cacna1c,-0.03992141329459575,0.3221102388494262
Nol4,0.011472752091928495,0.32278616120625786
Rogdi,-0.04123348565312396,0.32390255533099815
Atp5j2,0.0577428353162015,0.3261351758300844
Gng11,-0.03816062285072272,0.3261351758300844
Grb2,-0.0202259229659707,0.3261351758300844
Arl1,0.004980217284001998,0.326449170766387
D8Ertd738e,0.03429298422499427,0.3267265005973761
Bmyc,0.013225682627300561,0.32717141233700797
Nub1,0.036432519571429706,0.32717141233700797
Nudt18,0.031977841725665826,0.32717141233700797
Prkar1b,-0.07398677404698129,0.32717141233700797
Ralyl,0.0637368624955848,0.32717141233700797
Tmem59l,-0.0170049369211156,0.32717141233700797
Rere,-0.0463674829137371,0.32931159840308105
Znhit1,-0.056436255780289546,0.32931159840308105
AC154200.1,-0.06596096132667717,0.33033751143433315
Clcn6,-0.0249426214131786,0.33033751143433315
Dclk1,0.06627766588087775,0.33224226190407963
Adrm1,0.02727413006548307,0.33271407728092306
Pcsk2,-0.06162795651210168,0.33271407728092306
Agbl2,0.015553457747531196,0.33278645668062135
Ncl,-0.04246731144909055,0.33278645668062135
Ndufb10,0.03696610255880062,0.33278645668062135
Vta1,0.03487795658681944,0.33278645668062135
Atg12,0.03759639255127431,0.33281573684310317
Ksr2,-0.03162033872666713,0.33281573684310317
Mrpl27,0.03009598511029249,0.33281573684310317
Ndrg3,0.05313879143355382,0.33281573684310317
Nop53,-0.027974753854614565,0.3333866805695541
En1,-0.06615005611064928,0.33346678069457086
Gm21988,-0.026985154076233142,0.33346678069457086
Rims1,0.04970449098070734,0.33346678069457086
Aprt,0.015333059582425895,0.3340375367609782
Cd44,0.068749514594318,0.3342249169401482
Cygb,-0.03951186161150788,0.33476850488023713
Prpf8,-0.04101818138524216,0.33476850488023713
Cdkn2d,0.053593777087680095,0.3352057615710451
Cacna1a,0.03883172013185182,0.3354387706265642
Zmym3,-0.021989774487600366,0.3354387706265642
Ccnc,0.024428222344702016,0.33544894519538615
Wdr45b,-0.033963967228391206,0.33544894519538615
Fam13c,-0.030660297157274613,0.3362042813342546
Grsf1,0.038246197829801765,0.3362042813342546
Vat1,-0.04368505070632145,0.3367346652677122
Gdpd1,0.020591801233010854,0.3388685851845809
Arf4,-0.04507231686412533,0.33909121463057745
Mrpl11,0.02797626721631219,0.33955291724335623
Stk39,0.016767285650721164,0.3396159165040282
Mt2,-0.042358751127682504,0.340914570293755
Ufc1,0.03174021192588744,0.3415280193135235
Mfsd6,0.03786783431844201,0.34419376315444755
Mag,-0.057281269528027035,0.3444195068227586
Mpnd,0.04407982326855689,0.3445976379222257
Sobp,-0.005380724426952477,0.34574267718453694
St6galnac3,0.021291337577792502,0.3459063159524232
Sept7,-0.06609658833251797,0.3461773151587209
Ptbp2,-0.036649949698692674,0.34624667756761884
Smarca1,-0.04501633474361602,0.34624667756761884
Sdk1,-0.031518178338596714,0.34631386707697054
Uqcc2,0.05928447325354447,0.34631386707697054
Slc23a2,0.03589151453197739,0.34669930279453476
Zfp367,0.036103090300836915,0.3476198401823129
Cacnb2,0.048713614037594166,0.3481596618396627
Rab2a,-0.058167144904468615,0.3481596618396627
Vstm2a,-0.0375893724996543,0.3482145868195786
Cdv3,0.03792515739877264,0.3482736556002664
Gna11,-0.01488744133502487,0.3482736556002664
Commd4,0.04174237190396923,0.3492457795224074
Lgi1,-0.03877086168423058,0.34986719632963104
Ptprn2,-0.05116966343465418,0.34986719632963104
2610507B11Rik,0.0325958648406425,0.350465088889138
Pip5k1b,-0.03389336993320338,0.3517355588451357
Hspa12a,0.03145922420986408,0.35198770767250853
Dhx9,-0.02655066224740746,0.3524866601837807
Polr2f,-0.0378454937146126,0.3524866601837807
Svop,0.041496640042605615,0.3524866601837807
Trim35,-0.029988501876153817,0.3525971135547636
Sars,0.022244624122976175,0.35288888196845947
Tomm20,-0.05060357222125744,0.35288888196845947
Aplp2,0.08233128612853857,0.3535687825943429
Arhgdig,0.007373446759819324,0.3535687825943429
Snrnp27,0.044199952541894294,0.3535687825943429
Tmem11,0.031121784765810484,0.3535687825943429
Aig1,-0.03937433125783593,0.35380557380991384
Pomp,0.07503741999140012,0.35380557380991384
Vgf,-0.007168208901465994,0.3540308340854753
Kif13b,-0.010706391560591416,0.3554076733970578
Mydgf,-0.043671401995487136,0.355667552862083
Herc3,0.03394115770113873,0.35607616719282836
Zcrb1,0.05855277135707154,0.35607616719282836
Gabrb1,-0.02612781587660512,0.3564328339990448
C1qbp,0.014850720162913778,0.3568980305154252
Rbm39,-0.0245866569476777,0.3569894736602084
Chid1,-0.015390005270045984,0.3590621572663125
Ddost,0.029050332215928704,0.3590621572663125
Nsd1,-0.009936505283506064,0.3596707694921317
Nap1l3,-0.03711249108593903,0.3599766954170847
Timm17b,-0.020871710541743776,0.36056665712027164
Mrpl46,0.020418453381011725,0.36107639409339165
Sorbs2,-0.03371533163721749,0.36107639409339165
Hnrnpdl,-0.028707202142483096,0.3623154615964724
Pgk1,0.024211843274502765,0.36232356488219675
Emc3,0.004461753813610525,0.36325518963313447
Shisa9,-0.03692934151353783,0.36325518963313447
Hint1,0.06732914625855213,0.36428648674119135
Slc48a1,0.014280364575004478,0.36465249381395726
Dynlrb1,0.05563961838050013,0.36568853280727426
Epdr1,-0.0453164770189847,0.3662555272540496
Map7d1,0.0364349324353318,0.3663601745994921
Smim4,0.005418380091018027,0.3663601745994921
Tmed4,-0.04094030119584163,0.3663601745994921
Wdr1,-0.043923030594796963,0.3663601745994921
Larp4b,0.03145475479471482,0.36664863375898626
Trak1,0.019031426208838242,0.3669219589484169
Vps26b,0.03430047330915045,0.3669219589484169
B4gat1,-4.5776984243817154e-4,0.3672906450011583
Smarca5,-0.028316031337649844,0.3672906450011583
Bbip1,-0.02949492563358222,0.36742896516992396
mt-Nd3,-0.03893966686572101,0.3681237968422173
Cnksr2,0.020730736053188675,0.36914720355088854
Zfp532,0.021332962002986705,0.3695803442412176
Yif1b,0.03455931061481371,0.36964026035096226
Clstn3,0.035179255100527884,0.3696462119800402
Romo1,0.07610798331507751,0.3696462119800402
Pkp4,0.048336864454271045,0.36978606201049324
Slc6a11,-0.04027487234593061,0.3700714797969182
Dkk3,0.04673103609537632,0.3701069366820377
Thoc7,0.021095334650270525,0.37026763349151215
Asrgl1,0.037348781575553686,0.37081400446639834
Nsg1,-0.06354462881458645,0.37082298927966717
Ola1,0.046909955585471924,0.37082298927966717
Atp6v1a,0.0665278988856629,0.37097657797949807
Clta,0.05246934399536163,0.37110376166196624
Gm43738,-0.01661992080732322,0.37110376166196624
Gripap1,0.01426401649607767,0.37110376166196624
Gtf2a2,-0.010552186721403095,0.37110376166196624
Npdc1,-0.057506545907592965,0.37110376166196624
Bud31,0.022022603764871723,0.37111357640093423
Celf1,-0.03614577264781113,0.37111357640093423
Zbtb20,-0.07723945941893118,0.37149916517477793
Tom1l2,0.044483378648855154,0.37281658405581325
Opa1,-0.03700322770497247,0.3731178474821327
Gpc5,-0.01120376922277766,0.37376003537565206
Rnf167,-0.028340004147992703,0.37376003537565206
Slc37a2,-0.027073532849231655,0.37376003537565206
Slc30a9,0.05829815128951643,0.3745582212533964
Stx12,0.05100594243085804,0.3750616404131524
Bsg,0.0670887320137803,0.3752564921229157
Elmod1,0.03844485124689895,0.3752564921229157
Hbb-bs,-0.061907200669302886,0.3752564921229157
Polr2b,0.026944686964398806,0.3752564921229157
Micu1,-0.034279276976251216,0.375963628292444
Sphkap,-0.014840977889509888,0.37679238385327224
Arl3,-0.060140056724644175,0.37718105067432856
Bola2,0.06296042685823905,0.37718105067432856
Car10,-0.03287969509824165,0.37718105067432856
Adk,-0.004083999720171344,0.3777017003003844
B3gat2,-0.021360149939572026,0.3777017003003844
Coa5,0.02839719742661659,0.3777017003003844
Fam69b,0.04148397728155803,0.3777017003003844
Impa1,0.02985323006489464,0.3777017003003844
Klhdc10,-0.03041756914530233,0.3777017003003844
Surf1,-0.022982228170937535,0.3777017003003844
Prdx2,0.07587136614790257,0.37777826847758683
Thoc1,0.001417402870535378,0.3779262535041292
Prmt1,-0.029324522442173845,0.379115505713224
Nkain4,0.001360908507823222,0.38015680030924703
Smim20,-0.02820071966445481,0.38021030923608645
Cyb5r3,-0.03301142922345747,0.380260907892562
Hk1,-0.02443185959971489,0.380260907892562
Dbn1,-0.03480287386053932,0.3819518641990397
Insig1,0.02644560663301035,0.38345913879965215
Cab39,0.04648288234165765,0.3840979749371065
Slc25a22,0.013656356508658096,0.3843230865841766
Tomm70a,0.026763011896585975,0.3843230865841766
Vti1a,-0.009130897421736908,0.384376116244819
Ap1s2,-0.04245170260342654,0.38444371967514523
Gramd1a,0.013957370788685086,0.3846009374272992
S100a1,-0.045124860716612425,0.38525022166029715
Tnrc6b,-0.026992822801432725,0.3855012551612403
Timp2,-0.037006488216528854,0.386134161983346
Ppp5c,0.02653732806611353,0.3863471105734491
Psma6,-0.06980011595855506,0.3863479128095141
Camk2b,-0.02506539723121759,0.38656501505662805
Peg3,-0.07064645287615656,0.38656501505662805
Lama4,-0.017682083334562892,0.38702548147669064
Srsf1,-0.02914932681037319,0.38702548147669064
Cers1,-0.027583266063278516,0.38735219242166485
Cpne4,0.030741870004838717,0.38777437241189183
Fdft1,0.033526243828131796,0.3882710570470701
Nf1,-0.041762606966398,0.3882710570470701
Cystm1,-0.06209436832891296,0.38849516437740844
Plcxd3,0.05827338078150246,0.3888509640771636
Vbp1,0.001604745205199154,0.3888871214772849
Ssu72,0.055966672474096035,0.3889622419661385
Blmh,0.006382633567189627,0.3893951980580016
Dnajc19,0.023154928360974936,0.39002616219294783
Gm16286,0.041930594979203484,0.39002616219294783
Glrb,0.04807657001323917,0.3905648677166952
Rbm5,0.0013930404851639488,0.3921026696448421
Psme2,-0.018206271825103204,0.39252104852505004
Pcnp,0.022183986930825655,0.39394029629213884
Banf1,-0.047317472151336665,0.3942109221025749
Nr1i3,0.0345704199616475,0.39434787840373436
Pmpca,-0.03360532721751325,0.3945419110496972
Adcy1,0.03008589036443106,0.39475254869943405
Cpeb3,0.038761312688924854,0.39475254869943405
Sdhaf2,0.03383813680213363,0.39550343861492737
Trap1,-0.01440494229927515,0.3963614525447467
Plxdc2,-0.03166107449504446,0.396436550019911
Ufd1,-0.03135836319749982,0.39644739670767415
Nrcam,0.010484968235829117,0.3966610820182069
Nudt9,0.00526603520994956,0.3966610820182069
Atp13a2,0.03167478396975826,0.3968286891481028
P4hb,-0.0381142464810908,0.3968286891481028
Ech1,-0.036904120587932965,0.3972349352184658
Fam57b,-0.007802226595942596,0.3972349352184658
R3hdm1,-0.026545053859878154,0.3972349352184658
Cmip,-0.015860629676815452,0.3976836787744651
Asic2,-0.048161042815008326,0.39853045340162796
Ciao1,0.01898290411838216,0.3985957632708674
Paxx,0.005069360523191471,0.39905859741664673
Rwdd1,-0.003294933927750626,0.3993289115501133
Slc2a13,0.03477116844260583,0.4001222268683579
Atp9a,-0.06213388556614102,0.4001416706945992
Slc44a1,-0.02970838125696211,0.4001416706945992
Spryd7,0.047249401993210705,0.4001416706945992
Gnptg,-0.021327080183396963,0.40018047324667666
Bag6,0.009754756245095308,0.40061695800202823
Lamtor4,0.04903840235781498,0.40061695800202823
Copb1,-0.003709853349665504,0.40095027076727596
Akap9,0.013365699763606825,0.4013983192041962
Cops4,-0.0032521977239028943,0.4013983192041962
Gphn,0.05172145555789953,0.4013983192041962
Rap1gap2,-0.023627149175398626,0.4013983192041962
Cpsf3,-0.0296672569386503,0.4014471439177435
Pi4k2a,0.015319095634299396,0.40160411975695326
Lamtor5,0.05512035945915689,0.4029161411511034
Ndufa1,0.051949712397753256,0.4029161411511034
Rbm6,0.004518115596032796,0.4029161411511034
Dctn2,0.07476202217513861,0.40304636357493606
Plec,0.022105116082527687,0.40304636357493606
Agfg1,0.039290076255273115,0.40323300508109716
1810043G02Rik,-0.03247635228496437,0.4056214478526445
Larp1,0.033956350145732284,0.4056214478526445
Coro1a,0.024091042083885378,0.40565662693530835
Smg6,-0.0195638622881317,0.40565662693530835
Srsf5,-0.04936762227928265,0.40565662693530835
Fabp3,0.05067080936669638,0.40622184966745356
Fbxl16,-0.017480964784450964,0.4076990327941318
Dcaf12l1,-0.03789080320651181,0.407962066340303
Crbn,0.021669398837752735,0.40803110540657966
Polr1d,-0.061365916168885815,0.4085350227784486
Pgm2,-0.023333631364639645,0.410190593605504
Dgkb,-0.04197018066156,0.41059326937910195
Psmd1,-0.049262117640548275,0.4115115152577317
Ccdc25,0.03476635556161822,0.4119445321198134
Pcdh15,-0.055118870160946576,0.41361368254642117
Rpl5,-0.05040014823809458,0.41361368254642117
Atp5g2,-0.0068687970931348985,0.4139812251230102
Stag1,-0.03267439095911007,0.4139812251230102
Tpgs1,-0.01694809996983948,0.4146247785500108
Gclm,0.033506389878160986,0.4146492581311748
Stx18,-0.045876227087988664,0.4146492581311748
Ufsp2,0.03236213904259072,0.4146492581311748
Fgf12,-0.028687463838218852,0.4148285069593369
Prickle1,0.02985179082251571,0.4148285069593369
Sae1,-0.03919486252994939,0.4148285069593369
Ap2b1,0.041901997661483115,0.41483360015211435
H2afy,-0.050570579691579964,0.41483360015211435
Prkg1,-0.046285055157334,0.41483360015211435
Pum1,-0.0278810358141815,0.41483360015211435
Ube2d3,0.06302160703705173,0.41483360015211435
Pagr1a,0.026708518856575686,0.41578807012278834
Bscl2,-0.02406997444726927,0.4159347883456713
March2,0.039110094130703404,0.4159347883456713
Aatk,0.004668658983194046,0.41622754348796004
Smarcb1,0.03508778751969102,0.41653193364985125
Ncoa2,0.010785026294453604,0.4171827862149029
Rbfox1,0.01979345515463815,0.4173340845446522
Snhg6,0.020208208233923025,0.4173340845446522
Gfer,-0.024919259733238913,0.41769572876153016
Lrrc58,-0.04065367398324332,0.41769572876153016
Ttc7b,-0.004555522600788897,0.4177262345616315
Ache,0.009217654744028414,0.41800114549928075
Usp33,-0.038139084285227914,0.41800114549928075
Cnih1,0.0347554867549596,0.41837715908340384
Fam126b,0.02817930752835693,0.41837715908340384
Gtf2a1,-0.018525070996257748,0.41837715908340384
Map4,-0.04120473523838819,0.41837715908340384
Ndufs3,0.017402383292103973,0.41837715908340384
Nefm,-0.032399879484182104,0.41837715908340384
Sdhd,0.003482895616695736,0.41837715908340384
Arhgap5,0.03856494527773152,0.418563879586672
Sh3glb2,0.04766237039441923,0.41864142096224255
Tmem246,-0.03199441698687219,0.4188137840480083
Dcaf8,-0.04376197111798941,0.41896742313174934
Ptprt,-0.024620351267810606,0.41896742313174934
Dnajc5,0.06085823983144478,0.4199836049911816
Commd6,0.012077964593505436,0.4206130064574736
Phf14,0.004938954169566967,0.4209007003536459
Slc27a4,0.019310856027017514,0.4213777806783578
Agpat3,-0.0036458828751311234,0.42259160857002553
Ankrd13d,0.02088290818128684,0.42380841885180953
Dlgap2,-0.028795201356468875,0.42380841885180953
Selenot,0.05219045336232825,0.42380841885180953
Tenm4,-0.039294426175743025,0.42380841885180953
Trappc6b,0.0015965945346645971,0.42380841885180953
Txn2,0.04053567439181349,0.42380841885180953
Chd2,0.026090925577367252,0.42392037663233023
Tmem63b,0.026214722819736497,0.42392037663233023
Ass1,-0.015410160591564193,0.4245508460233363
Sec22b,-0.026591936396684335,0.4245508460233363
Scn3b,0.016599992912312678,0.4249533995559317
mt-Co1,0.05693922840756693,0.4249533995559317
Paip2b,-0.029765301550654655,0.42535029124932006
Sin3b,-0.010962973755117705,0.42535029124932006
Fxr2,0.03436176119443504,0.42578484949866957
Fbxw11,-0.024527523277936975,0.4259337588028709
Lamtor2,-0.021427302284450556,0.4259337588028709
